Model: "sequential_1"
_________________________________________________________________
Layer (type)                 Output Shape              Param #
=================================================================
flatten_1 (Flatten)          (None, 8)                 0
_________________________________________________________________
dense_4 (Dense)              (None, 16)                144
_________________________________________________________________
activation_4 (Activation)    (None, 16)                0
_________________________________________________________________
dense_5 (Dense)              (None, 32)                544
_________________________________________________________________
activation_5 (Activation)    (None, 32)                0
_________________________________________________________________
dense_6 (Dense)              (None, 4)                 132
_________________________________________________________________
activation_6 (Activation)    (None, 4)                 0
=================================================================
Total params: 820
Trainable params: 820
Non-trainable params: 0
_________________________________________________________________
None
C:\Users\nguye\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:2325: UserWarning: `Model.state_updates` will be removed in a future version. This property should not be used in TensorFlow 2.0, as `updates` are applied automatically.
  warnings.warn('`Model.state_updates` will be removed in a future version. '
C:\Users\nguye\anaconda3\lib\site-packages\rl\memory.py:37: UserWarning: Not enough entries to sample without replacement. Consider increasing your warm-up phase to avoid oversampling!
  warnings.warn('Not enough entries to sample without replacement. Consider increasing your warm-up phase to avoid oversampling!')
Training for 200000 steps ...
     58/200000: episode: 1, duration: 0.830s, episode steps:  58, steps per second:  70, episode reward: -137.810, mean reward: -2.376 [-100.000, 13.098], mean action: 1.345 [0.000, 3.000],  loss: 0.828940, mae: 0.588459, mean_q: 0.434828, mean_eps: 0.999847
  20444/200000: episode: 221, duration: 0.613s, episode steps: 102, steps per second: 166, episode reward: -139.304, mean reward: -1.366 [-100.000,  7.613], mean action: 1.510 [0.000, 3.000],  loss: 23.574472, mae: 39.600475, mean_q: 16.557953, mean_eps: 0.908234
  20553/200000: episode: 222, duration: 0.668s, episode steps: 109, steps per second: 163, episode reward: -59.768, mean reward: -0.548 [-100.000,  7.904], mean action: 1.670 [0.000, 3.000],  loss: 19.503860, mae: 40.829431, mean_q: 16.358891, mean_eps: 0.907759
  20666/200000: episode: 223, duration: 0.746s, episode steps: 113, steps per second: 152, episode reward: -98.806, mean reward: -0.874 [-100.000, 11.839], mean action: 1.602 [0.000, 3.000],  loss: 23.338530, mae: 40.606751, mean_q: 15.935779, mean_eps: 0.907259
  20761/200000: episode: 224, duration: 0.706s, episode steps:  95, steps per second: 135, episode reward: -161.638, mean reward: -1.701 [-100.000,  7.082], mean action: 1.547 [0.000, 3.000],  loss: 17.783765, mae: 40.467895, mean_q: 18.397673, mean_eps: 0.906791
  20890/200000: episode: 225, duration: 0.885s, episode steps: 129, steps per second: 146, episode reward: -141.305, mean reward: -1.095 [-100.000,  7.989], mean action: 1.512 [0.000, 3.000],  loss: 15.832887, mae: 40.719713, mean_q: 18.829766, mean_eps: 0.906288
  20949/200000: episode: 226, duration: 0.385s, episode steps:  59, steps per second: 153, episode reward: -93.088, mean reward: -1.578 [-100.000, 17.105], mean action: 1.542 [0.000, 3.000],  loss: 19.064742, mae: 41.079097, mean_q: 19.542812, mean_eps: 0.905864
  21044/200000: episode: 227, duration: 0.646s, episode steps:  95, steps per second: 147, episode reward: -366.225, mean reward: -3.855 [-100.000, 82.019], mean action: 1.537 [0.000, 3.000],  loss: 22.894205, mae: 41.427130, mean_q: 21.355987, mean_eps: 0.905518
  21173/200000: episode: 228, duration: 0.795s, episode steps: 129, steps per second: 162, episode reward: -377.256, mean reward: -2.924 [-100.000, 98.529], mean action: 1.550 [0.000, 3.000],  loss: 25.507499, mae: 41.745791, mean_q: 19.057599, mean_eps: 0.905014
  21258/200000: episode: 229, duration: 0.516s, episode steps:  85, steps per second: 165, episode reward: 34.550, mean reward:  0.406 [-100.000, 112.411], mean action: 1.447 [0.000, 3.000],  loss: 19.873148, mae: 42.305839, mean_q: 18.316112, mean_eps: 0.904532
  21339/200000: episode: 230, duration: 0.593s, episode steps:  81, steps per second: 137, episode reward: -138.174, mean reward: -1.706 [-100.000, 10.938], mean action: 1.444 [0.000, 3.000],  loss: 20.647402, mae: 41.709228, mean_q: 17.055605, mean_eps: 0.904159
  21427/200000: episode: 231, duration: 0.575s, episode steps:  88, steps per second: 153, episode reward: -205.780, mean reward: -2.338 [-100.000,  4.999], mean action: 1.568 [0.000, 3.000],  loss: 15.490589, mae: 41.537011, mean_q: 19.244654, mean_eps: 0.903779
  21499/200000: episode: 232, duration: 0.516s, episode steps:  72, steps per second: 140, episode reward: -145.102, mean reward: -2.015 [-100.000,  6.928], mean action: 1.583 [0.000, 3.000],  loss: 23.871560, mae: 41.766546, mean_q: 17.467140, mean_eps: 0.903419
  21591/200000: episode: 233, duration: 0.640s, episode steps:  92, steps per second: 144, episode reward: -172.889, mean reward: -1.879 [-100.000, 12.444], mean action: 1.228 [0.000, 3.000],  loss: 8.738252, mae: 40.963243, mean_q: 18.799233, mean_eps: 0.903050
  21688/200000: episode: 234, duration: 0.608s, episode steps:  97, steps per second: 160, episode reward: -131.706, mean reward: -1.358 [-100.000, 34.657], mean action: 1.598 [0.000, 3.000],  loss: 20.353356, mae: 41.131012, mean_q: 18.152779, mean_eps: 0.902624
  21773/200000: episode: 235, duration: 0.556s, episode steps:  85, steps per second: 153, episode reward: -114.639, mean reward: -1.349 [-100.000, 38.432], mean action: 1.882 [0.000, 3.000],  loss: 22.056542, mae: 41.825058, mean_q: 18.003591, mean_eps: 0.902215
  21851/200000: episode: 236, duration: 0.588s, episode steps:  78, steps per second: 133, episode reward: -89.485, mean reward: -1.147 [-100.000, 14.694], mean action: 1.449 [0.000, 3.000],  loss: 14.608058, mae: 40.918923, mean_q: 20.012621, mean_eps: 0.901848
  21930/200000: episode: 237, duration: 0.525s, episode steps:  79, steps per second: 150, episode reward: -300.163, mean reward: -3.800 [-100.000,  6.321], mean action: 1.494 [0.000, 3.000],  loss: 15.210651, mae: 41.052660, mean_q: 18.375444, mean_eps: 0.901495
  22060/200000: episode: 238, duration: 0.947s, episode steps: 130, steps per second: 137, episode reward: -322.478, mean reward: -2.481 [-100.000, 98.849], mean action: 1.469 [0.000, 3.000],  loss: 16.824726, mae: 40.501234, mean_q: 18.626627, mean_eps: 0.901025
  22143/200000: episode: 239, duration: 0.621s, episode steps:  83, steps per second: 134, episode reward: -116.970, mean reward: -1.409 [-100.000,  7.211], mean action: 1.386 [0.000, 3.000],  loss: 18.340657, mae: 41.236225, mean_q: 19.324111, mean_eps: 0.900546
  22217/200000: episode: 240, duration: 0.475s, episode steps:  74, steps per second: 156, episode reward: -83.772, mean reward: -1.132 [-100.000,  9.430], mean action: 1.554 [0.000, 3.000],  loss: 17.889157, mae: 41.161716, mean_q: 19.448212, mean_eps: 0.900192
  22301/200000: episode: 241, duration: 0.502s, episode steps:  84, steps per second: 167, episode reward: -161.895, mean reward: -1.927 [-100.000, 20.704], mean action: 1.714 [0.000, 3.000],  loss: 16.377310, mae: 40.930850, mean_q: 19.317218, mean_eps: 0.899837
  22406/200000: episode: 242, duration: 0.608s, episode steps: 105, steps per second: 173, episode reward: -96.414, mean reward: -0.918 [-100.000, 12.564], mean action: 1.390 [0.000, 3.000],  loss: 19.582613, mae: 41.533369, mean_q: 19.341575, mean_eps: 0.899411
  22520/200000: episode: 243, duration: 0.730s, episode steps: 114, steps per second: 156, episode reward: -146.051, mean reward: -1.281 [-100.000, 18.006], mean action: 1.447 [0.000, 3.000],  loss: 18.306316, mae: 41.393395, mean_q: 20.365554, mean_eps: 0.898919
  22625/200000: episode: 244, duration: 0.616s, episode steps: 105, steps per second: 170, episode reward: -79.989, mean reward: -0.762 [-100.000, 21.688], mean action: 1.600 [0.000, 3.000],  loss: 18.504235, mae: 41.118467, mean_q: 20.504734, mean_eps: 0.898426
  22689/200000: episode: 245, duration: 0.367s, episode steps:  64, steps per second: 175, episode reward: -93.037, mean reward: -1.454 [-100.000,  6.173], mean action: 1.359 [0.000, 3.000],  loss: 15.275558, mae: 40.692600, mean_q: 21.050939, mean_eps: 0.898046
  22807/200000: episode: 246, duration: 0.682s, episode steps: 118, steps per second: 173, episode reward: -191.987, mean reward: -1.627 [-100.000, 12.333], mean action: 1.492 [0.000, 3.000],  loss: 17.726165, mae: 40.938286, mean_q: 19.511289, mean_eps: 0.897636
  22881/200000: episode: 247, duration: 0.471s, episode steps:  74, steps per second: 157, episode reward: -69.059, mean reward: -0.933 [-100.000, 16.203], mean action: 1.649 [0.000, 3.000],  loss: 15.722615, mae: 41.395782, mean_q: 19.840352, mean_eps: 0.897204
  22964/200000: episode: 248, duration: 0.534s, episode steps:  83, steps per second: 156, episode reward: -354.771, mean reward: -4.274 [-100.000, 36.380], mean action: 1.747 [0.000, 3.000],  loss: 18.131511, mae: 41.787101, mean_q: 18.489973, mean_eps: 0.896851
  23034/200000: episode: 249, duration: 0.414s, episode steps:  70, steps per second: 169, episode reward: -99.651, mean reward: -1.424 [-100.000,  8.364], mean action: 1.586 [0.000, 3.000],  loss: 22.262827, mae: 41.412001, mean_q: 20.904651, mean_eps: 0.896507
  23144/200000: episode: 250, duration: 0.664s, episode steps: 110, steps per second: 166, episode reward: -91.907, mean reward: -0.836 [-100.000, 54.803], mean action: 1.582 [0.000, 3.000],  loss: 12.114080, mae: 40.233434, mean_q: 20.539324, mean_eps: 0.896102
  23242/200000: episode: 251, duration: 0.635s, episode steps:  98, steps per second: 154, episode reward: -107.651, mean reward: -1.098 [-100.000, 18.810], mean action: 1.673 [0.000, 3.000],  loss: 18.806892, mae: 40.361213, mean_q: 21.463920, mean_eps: 0.895634
  23347/200000: episode: 252, duration: 0.698s, episode steps: 105, steps per second: 151, episode reward: -96.867, mean reward: -0.923 [-100.000, 13.450], mean action: 1.352 [0.000, 3.000],  loss: 20.282721, mae: 39.407240, mean_q: 18.375929, mean_eps: 0.895177
  23466/200000: episode: 253, duration: 0.750s, episode steps: 119, steps per second: 159, episode reward: -74.893, mean reward: -0.629 [-100.000, 96.074], mean action: 1.437 [0.000, 3.000],  loss: 18.688711, mae: 40.463265, mean_q: 20.375949, mean_eps: 0.894673
  23566/200000: episode: 254, duration: 0.739s, episode steps: 100, steps per second: 135, episode reward: -255.298, mean reward: -2.553 [-100.000,  0.930], mean action: 1.580 [0.000, 3.000],  loss: 20.218478, mae: 40.983715, mean_q: 18.086751, mean_eps: 0.894180
  23633/200000: episode: 255, duration: 0.401s, episode steps:  67, steps per second: 167, episode reward: -130.414, mean reward: -1.946 [-100.000,  5.388], mean action: 1.493 [0.000, 3.000],  loss: 23.766801, mae: 39.609677, mean_q: 18.785262, mean_eps: 0.893805
  23716/200000: episode: 256, duration: 0.482s, episode steps:  83, steps per second: 172, episode reward: -109.982, mean reward: -1.325 [-100.000, 17.559], mean action: 1.771 [0.000, 3.000],  loss: 18.339822, mae: 40.754268, mean_q: 19.025205, mean_eps: 0.893467
  23809/200000: episode: 257, duration: 0.594s, episode steps:  93, steps per second: 157, episode reward: -110.399, mean reward: -1.187 [-100.000,  7.559], mean action: 1.452 [0.000, 3.000],  loss: 13.365561, mae: 39.982414, mean_q: 21.876097, mean_eps: 0.893071
  23909/200000: episode: 258, duration: 0.708s, episode steps: 100, steps per second: 141, episode reward: -216.846, mean reward: -2.168 [-100.000,  5.293], mean action: 1.450 [0.000, 3.000],  loss: 19.027851, mae: 40.041081, mean_q: 20.880348, mean_eps: 0.892637
  24007/200000: episode: 259, duration: 0.650s, episode steps:  98, steps per second: 151, episode reward: -76.352, mean reward: -0.779 [-100.000, 17.006], mean action: 1.296 [0.000, 3.000],  loss: 15.758527, mae: 40.519369, mean_q: 20.030625, mean_eps: 0.892191
  24117/200000: episode: 260, duration: 0.636s, episode steps: 110, steps per second: 173, episode reward:  1.045, mean reward:  0.009 [-100.000, 95.313], mean action: 1.600 [0.000, 3.000],  loss: 13.536992, mae: 39.801218, mean_q: 20.985723, mean_eps: 0.891723
  24212/200000: episode: 261, duration: 0.689s, episode steps:  95, steps per second: 138, episode reward: -15.451, mean reward: -0.163 [-100.000, 108.195], mean action: 1.516 [0.000, 3.000],  loss: 16.157492, mae: 40.482910, mean_q: 20.089379, mean_eps: 0.891262
  24287/200000: episode: 262, duration: 0.476s, episode steps:  75, steps per second: 158, episode reward: -83.215, mean reward: -1.110 [-100.000, 53.923], mean action: 1.413 [0.000, 3.000],  loss: 15.603712, mae: 40.989623, mean_q: 22.032882, mean_eps: 0.890879
  24398/200000: episode: 263, duration: 0.679s, episode steps: 111, steps per second: 164, episode reward: -100.587, mean reward: -0.906 [-100.000, 10.000], mean action: 1.604 [0.000, 3.000],  loss: 18.898858, mae: 40.801286, mean_q: 20.734814, mean_eps: 0.890461
  24478/200000: episode: 264, duration: 0.476s, episode steps:  80, steps per second: 168, episode reward: -115.352, mean reward: -1.442 [-100.000,  9.968], mean action: 1.438 [0.000, 3.000],  loss: 17.028705, mae: 41.207478, mean_q: 20.797337, mean_eps: 0.890031
  24616/200000: episode: 265, duration: 0.862s, episode steps: 138, steps per second: 160, episode reward: -275.079, mean reward: -1.993 [-100.000, 49.857], mean action: 1.601 [0.000, 3.000],  loss: 11.716113, mae: 41.409848, mean_q: 21.960129, mean_eps: 0.889541
  24753/200000: episode: 266, duration: 0.920s, episode steps: 137, steps per second: 149, episode reward: -36.155, mean reward: -0.264 [-100.000, 74.132], mean action: 1.555 [0.000, 3.000],  loss: 15.214002, mae: 42.050374, mean_q: 22.907435, mean_eps: 0.888922
  24837/200000: episode: 267, duration: 0.523s, episode steps:  84, steps per second: 160, episode reward: -60.592, mean reward: -0.721 [-100.000,  7.464], mean action: 1.655 [0.000, 3.000],  loss: 12.203769, mae: 42.682970, mean_q: 24.459779, mean_eps: 0.888425
  24933/200000: episode: 268, duration: 0.644s, episode steps:  96, steps per second: 149, episode reward: -129.611, mean reward: -1.350 [-100.000, 15.990], mean action: 1.458 [0.000, 3.000],  loss: 22.374601, mae: 42.061928, mean_q: 23.537894, mean_eps: 0.888020
  25041/200000: episode: 269, duration: 0.667s, episode steps: 108, steps per second: 162, episode reward: -172.328, mean reward: -1.596 [-100.000,  3.819], mean action: 1.639 [0.000, 3.000],  loss: 18.168728, mae: 42.396705, mean_q: 25.244395, mean_eps: 0.887561
  25169/200000: episode: 270, duration: 0.769s, episode steps: 128, steps per second: 166, episode reward: -42.411, mean reward: -0.331 [-100.000,  9.297], mean action: 1.477 [0.000, 3.000],  loss: 17.387207, mae: 41.762702, mean_q: 23.297644, mean_eps: 0.887030
  25245/200000: episode: 271, duration: 0.489s, episode steps:  76, steps per second: 156, episode reward: -76.934, mean reward: -1.012 [-100.000, 11.605], mean action: 1.750 [0.000, 3.000],  loss: 9.296431, mae: 41.914830, mean_q: 21.551127, mean_eps: 0.886571
  25424/200000: episode: 272, duration: 1.165s, episode steps: 179, steps per second: 154, episode reward: -312.218, mean reward: -1.744 [-100.000, 99.573], mean action: 1.581 [0.000, 3.000],  loss: 17.008000, mae: 41.966013, mean_q: 24.154727, mean_eps: 0.885997
  25549/200000: episode: 273, duration: 0.903s, episode steps: 125, steps per second: 138, episode reward: -172.441, mean reward: -1.380 [-100.000,  9.412], mean action: 1.616 [0.000, 3.000],  loss: 14.324154, mae: 42.149144, mean_q: 24.059556, mean_eps: 0.885313
  25668/200000: episode: 274, duration: 0.778s, episode steps: 119, steps per second: 153, episode reward: -106.758, mean reward: -0.897 [-100.000,  9.618], mean action: 1.563 [0.000, 3.000],  loss: 17.554160, mae: 42.653080, mean_q: 23.856028, mean_eps: 0.884764
  25781/200000: episode: 275, duration: 0.827s, episode steps: 113, steps per second: 137, episode reward: -243.222, mean reward: -2.152 [-100.000, 13.227], mean action: 1.575 [0.000, 3.000],  loss: 16.064374, mae: 43.243635, mean_q: 26.039791, mean_eps: 0.884242
  25872/200000: episode: 276, duration: 0.706s, episode steps:  91, steps per second: 129, episode reward: -271.129, mean reward: -2.979 [-100.000, 108.898], mean action: 1.549 [0.000, 3.000],  loss: 15.061574, mae: 43.733922, mean_q: 24.998094, mean_eps: 0.883783
  25953/200000: episode: 277, duration: 0.563s, episode steps:  81, steps per second: 144, episode reward: -87.160, mean reward: -1.076 [-100.000, 52.113], mean action: 1.630 [0.000, 3.000],  loss: 17.295969, mae: 41.978667, mean_q: 24.632015, mean_eps: 0.883396
  26030/200000: episode: 278, duration: 0.524s, episode steps:  77, steps per second: 147, episode reward: -247.290, mean reward: -3.212 [-100.000,  4.760], mean action: 1.455 [0.000, 3.000],  loss: 13.374722, mae: 43.146455, mean_q: 27.739073, mean_eps: 0.883041
  26139/200000: episode: 279, duration: 0.781s, episode steps: 109, steps per second: 139, episode reward: -92.262, mean reward: -0.846 [-100.000,  7.094], mean action: 1.661 [0.000, 3.000],  loss: 24.181610, mae: 43.101135, mean_q: 26.138563, mean_eps: 0.882622
  26241/200000: episode: 280, duration: 0.797s, episode steps: 102, steps per second: 128, episode reward: -155.118, mean reward: -1.521 [-100.000, 13.568], mean action: 1.618 [0.000, 3.000],  loss: 17.106520, mae: 42.704873, mean_q: 26.961962, mean_eps: 0.882147
  26346/200000: episode: 281, duration: 0.771s, episode steps: 105, steps per second: 136, episode reward: -106.659, mean reward: -1.016 [-100.000,  8.519], mean action: 1.486 [0.000, 3.000],  loss: 18.332016, mae: 42.311612, mean_q: 22.918175, mean_eps: 0.881681
  26450/200000: episode: 282, duration: 0.753s, episode steps: 104, steps per second: 138, episode reward: -161.839, mean reward: -1.556 [-100.000,  7.850], mean action: 1.567 [0.000, 3.000],  loss: 23.744916, mae: 43.357920, mean_q: 27.756207, mean_eps: 0.881211
  26558/200000: episode: 283, duration: 0.765s, episode steps: 108, steps per second: 141, episode reward: -211.828, mean reward: -1.961 [-100.000,  8.981], mean action: 1.657 [0.000, 3.000],  loss: 15.876767, mae: 43.069914, mean_q: 26.177562, mean_eps: 0.880734
  26641/200000: episode: 284, duration: 0.692s, episode steps:  83, steps per second: 120, episode reward: -102.655, mean reward: -1.237 [-100.000,  7.361], mean action: 1.554 [0.000, 3.000],  loss: 20.407684, mae: 42.535073, mean_q: 26.271936, mean_eps: 0.880305
  26722/200000: episode: 285, duration: 0.998s, episode steps:  81, steps per second:  81, episode reward: 16.755, mean reward:  0.207 [-100.000, 130.687], mean action: 1.506 [0.000, 3.000],  loss: 16.068602, mae: 42.574589, mean_q: 28.767652, mean_eps: 0.879935
  26810/200000: episode: 286, duration: 0.718s, episode steps:  88, steps per second: 123, episode reward: -95.971, mean reward: -1.091 [-100.000, 11.238], mean action: 1.523 [0.000, 3.000],  loss: 21.611717, mae: 42.745453, mean_q: 27.014689, mean_eps: 0.879555
  26873/200000: episode: 287, duration: 0.454s, episode steps:  63, steps per second: 139, episode reward: -116.761, mean reward: -1.853 [-100.000,  7.607], mean action: 1.429 [0.000, 3.000],  loss: 14.091040, mae: 42.371070, mean_q: 28.449284, mean_eps: 0.879216
  26956/200000: episode: 288, duration: 0.663s, episode steps:  83, steps per second: 125, episode reward: -106.594, mean reward: -1.284 [-100.000,  6.012], mean action: 1.506 [0.000, 3.000],  loss: 17.527946, mae: 42.146996, mean_q: 27.307948, mean_eps: 0.878887
  27071/200000: episode: 289, duration: 1.076s, episode steps: 115, steps per second: 107, episode reward: -56.893, mean reward: -0.495 [-100.000, 13.905], mean action: 1.565 [0.000, 3.000],  loss: 13.774064, mae: 42.084998, mean_q: 29.457428, mean_eps: 0.878442
  27146/200000: episode: 290, duration: 0.717s, episode steps:  75, steps per second: 105, episode reward: -129.433, mean reward: -1.726 [-100.000, 11.063], mean action: 1.707 [0.000, 3.000],  loss: 14.406495, mae: 42.523111, mean_q: 28.604683, mean_eps: 0.878014
  27212/200000: episode: 291, duration: 0.963s, episode steps:  66, steps per second:  69, episode reward: -98.555, mean reward: -1.493 [-100.000,  9.002], mean action: 1.485 [0.000, 3.000],  loss: 8.815577, mae: 42.816986, mean_q: 27.987945, mean_eps: 0.877697
  27321/200000: episode: 292, duration: 2.598s, episode steps: 109, steps per second:  42, episode reward: -111.639, mean reward: -1.024 [-100.000, 12.207], mean action: 1.853 [0.000, 3.000],  loss: 15.809766, mae: 43.269670, mean_q: 28.733081, mean_eps: 0.877303
  27426/200000: episode: 293, duration: 1.579s, episode steps: 105, steps per second:  67, episode reward: -211.381, mean reward: -2.013 [-100.000, 33.381], mean action: 1.667 [0.000, 3.000],  loss: 27.499483, mae: 42.503635, mean_q: 26.077312, mean_eps: 0.876822
  27493/200000: episode: 294, duration: 0.783s, episode steps:  67, steps per second:  86, episode reward: -41.908, mean reward: -0.625 [-100.000, 12.387], mean action: 1.433 [0.000, 3.000],  loss: 16.719029, mae: 42.867995, mean_q: 28.376157, mean_eps: 0.876435
  27601/200000: episode: 295, duration: 1.416s, episode steps: 108, steps per second:  76, episode reward: -105.729, mean reward: -0.979 [-100.000, 10.384], mean action: 1.519 [0.000, 3.000],  loss: 9.511259, mae: 42.255545, mean_q: 28.468214, mean_eps: 0.876041
  27693/200000: episode: 296, duration: 0.771s, episode steps:  92, steps per second: 119, episode reward: -74.306, mean reward: -0.808 [-100.000, 17.140], mean action: 1.533 [0.000, 3.000],  loss: 23.521564, mae: 42.030670, mean_q: 26.423587, mean_eps: 0.875591
  27782/200000: episode: 297, duration: 0.629s, episode steps:  89, steps per second: 142, episode reward: -140.286, mean reward: -1.576 [-100.000, 61.113], mean action: 1.584 [0.000, 3.000],  loss: 23.620561, mae: 43.040644, mean_q: 28.138050, mean_eps: 0.875183
  27871/200000: episode: 298, duration: 0.659s, episode steps:  89, steps per second: 135, episode reward: -143.838, mean reward: -1.616 [-100.000, 30.607], mean action: 1.506 [0.000, 3.000],  loss: 14.308256, mae: 42.658339, mean_q: 29.245889, mean_eps: 0.874783
  27950/200000: episode: 299, duration: 0.647s, episode steps:  79, steps per second: 122, episode reward: -134.016, mean reward: -1.696 [-100.000, 12.307], mean action: 1.747 [0.000, 3.000],  loss: 16.858241, mae: 42.245984, mean_q: 27.899731, mean_eps: 0.874405
  28043/200000: episode: 300, duration: 0.693s, episode steps:  93, steps per second: 134, episode reward: -153.595, mean reward: -1.652 [-100.000, 12.285], mean action: 1.505 [0.000, 3.000],  loss: 14.846803, mae: 41.631658, mean_q: 28.216998, mean_eps: 0.874018
  28126/200000: episode: 301, duration: 0.607s, episode steps:  83, steps per second: 137, episode reward: -290.376, mean reward: -3.499 [-100.000, 130.812], mean action: 1.506 [0.000, 3.000],  loss: 18.330007, mae: 42.038905, mean_q: 29.182598, mean_eps: 0.873622
  28203/200000: episode: 302, duration: 0.695s, episode steps:  77, steps per second: 111, episode reward: -59.209, mean reward: -0.769 [-100.000, 22.583], mean action: 1.558 [0.000, 3.000],  loss: 18.519754, mae: 41.684932, mean_q: 27.235005, mean_eps: 0.873262
  28323/200000: episode: 303, duration: 0.927s, episode steps: 120, steps per second: 129, episode reward: -126.640, mean reward: -1.055 [-100.000,  6.477], mean action: 1.492 [0.000, 3.000],  loss: 12.902646, mae: 41.737811, mean_q: 27.341900, mean_eps: 0.872819
  28408/200000: episode: 304, duration: 0.671s, episode steps:  85, steps per second: 127, episode reward: -52.961, mean reward: -0.623 [-100.000, 13.801], mean action: 1.494 [0.000, 3.000],  loss: 11.074134, mae: 42.298086, mean_q: 28.125420, mean_eps: 0.872358
  28505/200000: episode: 305, duration: 0.752s, episode steps:  97, steps per second: 129, episode reward: -71.976, mean reward: -0.742 [-100.000, 18.244], mean action: 1.639 [0.000, 3.000],  loss: 17.024567, mae: 41.669979, mean_q: 27.458256, mean_eps: 0.871948
  28594/200000: episode: 306, duration: 0.737s, episode steps:  89, steps per second: 121, episode reward: -52.562, mean reward: -0.591 [-100.000, 10.704], mean action: 1.438 [0.000, 3.000],  loss: 21.700871, mae: 42.517375, mean_q: 28.623979, mean_eps: 0.871529
  28681/200000: episode: 307, duration: 0.585s, episode steps:  87, steps per second: 149, episode reward: -180.466, mean reward: -2.074 [-100.000, 23.555], mean action: 1.586 [0.000, 3.000],  loss: 13.005397, mae: 42.287208, mean_q: 29.554587, mean_eps: 0.871133
  28791/200000: episode: 308, duration: 0.795s, episode steps: 110, steps per second: 138, episode reward: -87.489, mean reward: -0.795 [-100.000,  7.253], mean action: 1.473 [0.000, 3.000],  loss: 17.138840, mae: 42.449020, mean_q: 29.499638, mean_eps: 0.870690
  28911/200000: episode: 309, duration: 0.834s, episode steps: 120, steps per second: 144, episode reward: -95.314, mean reward: -0.794 [-100.000,  8.022], mean action: 1.508 [0.000, 3.000],  loss: 13.029082, mae: 43.845392, mean_q: 27.705440, mean_eps: 0.870173
  28983/200000: episode: 310, duration: 0.481s, episode steps:  72, steps per second: 150, episode reward: -94.678, mean reward: -1.315 [-100.000,  9.146], mean action: 1.694 [0.000, 3.000],  loss: 24.014984, mae: 43.603916, mean_q: 25.703666, mean_eps: 0.869741
  29081/200000: episode: 311, duration: 0.715s, episode steps:  98, steps per second: 137, episode reward: -134.729, mean reward: -1.375 [-100.000,  8.307], mean action: 1.500 [0.000, 3.000],  loss: 16.534682, mae: 43.304620, mean_q: 29.341809, mean_eps: 0.869358
  29215/200000: episode: 312, duration: 0.951s, episode steps: 134, steps per second: 141, episode reward: -154.654, mean reward: -1.154 [-100.000,  8.101], mean action: 1.500 [0.000, 3.000],  loss: 18.961010, mae: 42.898735, mean_q: 27.703488, mean_eps: 0.868836
  29289/200000: episode: 313, duration: 0.513s, episode steps:  74, steps per second: 144, episode reward: -136.198, mean reward: -1.841 [-100.000,  6.853], mean action: 1.581 [0.000, 3.000],  loss: 17.437058, mae: 42.889573, mean_q: 27.669287, mean_eps: 0.868368
  29374/200000: episode: 314, duration: 0.658s, episode steps:  85, steps per second: 129, episode reward: -84.638, mean reward: -0.996 [-100.000, 16.871], mean action: 1.859 [0.000, 3.000],  loss: 9.869220, mae: 42.973737, mean_q: 29.311649, mean_eps: 0.868011
  29461/200000: episode: 315, duration: 0.651s, episode steps:  87, steps per second: 134, episode reward: -123.650, mean reward: -1.421 [-100.000,  7.535], mean action: 1.552 [0.000, 3.000],  loss: 12.035021, mae: 42.703089, mean_q: 29.147709, mean_eps: 0.867623
  29582/200000: episode: 316, duration: 0.885s, episode steps: 121, steps per second: 137, episode reward: -209.625, mean reward: -1.732 [-100.000,  1.498], mean action: 1.595 [0.000, 3.000],  loss: 19.030998, mae: 43.074535, mean_q: 26.952701, mean_eps: 0.867155
  29688/200000: episode: 317, duration: 0.744s, episode steps: 106, steps per second: 142, episode reward: -137.329, mean reward: -1.296 [-100.000, 18.031], mean action: 1.660 [0.000, 3.000],  loss: 16.013167, mae: 43.435831, mean_q: 30.083928, mean_eps: 0.866645
  29765/200000: episode: 318, duration: 0.494s, episode steps:  77, steps per second: 156, episode reward: -89.277, mean reward: -1.159 [-100.000, 35.757], mean action: 1.519 [0.000, 3.000],  loss: 12.611854, mae: 42.905405, mean_q: 27.203616, mean_eps: 0.866233
  29855/200000: episode: 319, duration: 0.556s, episode steps:  90, steps per second: 162, episode reward: -103.060, mean reward: -1.145 [-100.000, 12.785], mean action: 1.411 [0.000, 3.000],  loss: 16.805206, mae: 43.298099, mean_q: 28.601795, mean_eps: 0.865857
  29962/200000: episode: 320, duration: 0.709s, episode steps: 107, steps per second: 151, episode reward: -70.257, mean reward: -0.657 [-100.000, 22.815], mean action: 1.748 [0.000, 3.000],  loss: 14.271711, mae: 43.125585, mean_q: 25.430999, mean_eps: 0.865414
  30102/200000: episode: 321, duration: 0.935s, episode steps: 140, steps per second: 150, episode reward: -116.101, mean reward: -0.829 [-100.000, 10.273], mean action: 1.536 [0.000, 3.000],  loss: 13.489372, mae: 43.847304, mean_q: 28.484777, mean_eps: 0.864858
  30203/200000: episode: 322, duration: 0.783s, episode steps: 101, steps per second: 129, episode reward: -140.046, mean reward: -1.387 [-100.000, 51.242], mean action: 1.356 [0.000, 3.000],  loss: 15.537625, mae: 43.249386, mean_q: 29.727279, mean_eps: 0.864316
